"ITTER107","Territorio","TIPO_DATO2","Tipo indice","MISURA1","Misura","TYPPURCH","Abitazioni compravendute","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2021-Q4","T4-2021",98.3,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2022-Q1","T1-2022",99.3,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2022-Q2","T2-2022",101,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2022-Q3","T3-2022",101.3,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","ALL","H1 - tutte le voci","2022-Q4","T4-2022",101.1,"p","dato provvisorio"
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2010-Q2","T2-2010",95.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2010-Q1","T1-2010",104,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2010-Q4","T4-2010",99.4,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2010-Q3","T3-2010",108.5,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2011-Q1","T1-2011",97.3,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2011-Q2","T2-2011",89.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2011-Q4","T4-2011",113.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2011-Q3","T3-2011",87,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2012-Q2","T2-2012",102.7,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2012-Q1","T1-2012",112,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2012-Q4","T4-2012",128.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2012-Q3","T3-2012",118.9,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2013-Q1","T1-2013",122.7,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2013-Q2","T2-2013",138.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2013-Q4","T4-2013",115.5,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2013-Q3","T3-2013",131.6,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2014-Q2","T2-2014",110.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2014-Q1","T1-2014",108.4,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2014-Q4","T4-2014",101.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2014-Q3","T3-2014",109.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2015-Q1","T1-2015",99.6,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2015-Q2","T2-2015",101.9,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2015-Q4","T4-2015",98.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2015-Q3","T3-2015",100.3,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2016-Q2","T2-2016",96.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2016-Q1","T1-2016",92.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2016-Q4","T4-2016",97.5,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2016-Q3","T3-2016",97.5,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2017-Q1","T1-2017",97.4,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2017-Q2","T2-2017",93.3,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2017-Q4","T4-2017",97.9,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2017-Q3","T3-2017",100.9,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2018-Q2","T2-2018",94.9,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2018-Q1","T1-2018",96,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2018-Q4","T4-2018",103.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2018-Q3","T3-2018",97.2,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2019-Q1","T1-2019",94.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2019-Q2","T2-2019",103.6,"r","dato aggiornato"
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2019-Q4","T4-2019",104.9,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2019-Q3","T3-2019",93.3,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2020-Q2","T2-2020",99.6,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2020-Q1","T1-2020",95.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2020-Q3","T3-2020",94.7,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2020-Q4","T4-2020",96.6,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2021-Q1","T1-2021",105.3,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2021-Q2","T2-2021",104.8,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2021-Q3","T3-2021",102.6,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2021-Q4","T4-2021",104.6,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2022-Q1","T1-2022",98.9,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2022-Q2","T2-2022",101.1,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2022-Q3","T3-2022",113,,
"ITC11","Torino","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2022-Q4","T4-2022",109.1,"p","dato provvisorio"
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2010-Q2","T2-2010",110.8,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2010-Q1","T1-2010",107.1,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2010-Q4","T4-2010",112.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2010-Q3","T3-2010",106.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2011-Q1","T1-2011",110.8,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2011-Q2","T2-2011",111.9,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2011-Q4","T4-2011",111,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2011-Q3","T3-2011",110.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2012-Q2","T2-2012",111.5,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2012-Q1","T1-2012",107.9,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2012-Q4","T4-2012",109,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2012-Q3","T3-2012",102.4,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2013-Q1","T1-2013",109.1,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2013-Q2","T2-2013",110.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2013-Q4","T4-2013",106.4,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2013-Q3","T3-2013",112.3,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2014-Q2","T2-2014",116.4,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2014-Q1","T1-2014",108.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2014-Q4","T4-2014",105.9,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2014-Q3","T3-2014",107.5,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2015-Q1","T1-2015",99.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2015-Q2","T2-2015",100.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2015-Q4","T4-2015",100.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2015-Q3","T3-2015",99.3,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2016-Q2","T2-2016",102.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2016-Q1","T1-2016",97.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2016-Q4","T4-2016",101.9,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2016-Q3","T3-2016",101.5,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2017-Q1","T1-2017",105.1,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2017-Q2","T2-2017",98.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2017-Q4","T4-2017",99.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2017-Q3","T3-2017",101.3,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2018-Q2","T2-2018",100.2,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2018-Q1","T1-2018",101.4,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2018-Q4","T4-2018",98.9,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2018-Q3","T3-2018",100.8,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2019-Q1","T1-2019",98.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2019-Q2","T2-2019",101.2,"r","dato aggiornato"
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2019-Q4","T4-2019",114.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2019-Q3","T3-2019",107.1,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2020-Q2","T2-2020",119.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2020-Q1","T1-2020",120.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2020-Q3","T3-2020",126.8,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2020-Q4","T4-2020",118.3,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2021-Q1","T1-2021",127.2,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2021-Q2","T2-2021",109.2,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2021-Q3","T3-2021",119.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2021-Q4","T4-2021",122.6,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2022-Q1","T1-2022",124.1,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2022-Q2","T2-2022",127.7,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2022-Q3","T3-2022",110.2,,
"ITC45","Milano","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","4","numeri indici","NEW_DW","H11 - abitazioni nuove","2022-Q4","T4-2022",130.4,"p","dato provvisorio"
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2010-Q2","T2-2010",-1.9,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2010-Q4","T4-2010",7.2,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2010-Q3","T3-2010",3.1,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2011-Q1","T1-2011",-0.6,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2011-Q2","T2-2011",-2,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2011-Q4","T4-2011",3.4,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2011-Q3","T3-2011",-2.8,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2012-Q2","T2-2012",2.1,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2012-Q1","T1-2012",-1.7,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2012-Q4","T4-2012",-1.2,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2012-Q3","T3-2012",1.7,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2013-Q1","T1-2013",-0.8,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2013-Q2","T2-2013",-4.7,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2013-Q4","T4-2013",-2.6,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2013-Q3","T3-2013",-0.5,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2014-Q2","T2-2014",-0.6,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2014-Q1","T1-2014",-2.3,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2014-Q4","T4-2014",-3.2,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2014-Q3","T3-2014",0,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2015-Q1","T1-2015",-5.6,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2015-Q2","T2-2015",-0.9,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2015-Q4","T4-2015",2.5,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2015-Q3","T3-2015",3.4,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2016-Q2","T2-2016",-1.8,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2016-Q1","T1-2016",2.7,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2016-Q4","T4-2016",-2.3,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2016-Q3","T3-2016",1.5,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2017-Q1","T1-2017",-1.1,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2017-Q2","T2-2017",2.9,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2017-Q4","T4-2017",-1.4,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2017-Q3","T3-2017",-2.6,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2018-Q2","T2-2018",1.7,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2018-Q1","T1-2018",-1.7,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2018-Q4","T4-2018",-3.6,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2018-Q3","T3-2018",4.1,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2019-Q1","T1-2019",-1.9,,
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2019-Q2","T2-2019",1.6,"r","dato aggiornato"
"ITE43","Roma","59","indice dei prezzi delle abitazioni (base 2015=100) - dati trimestrali ","6","variazioni percentuali congiunturali","NEW_DW","H11 - abitazioni nuove","2019-Q4","T4-2019",-1.1,,
